dist,height
0.002236067977481868,nan
0.012206555615720389,nan
0.05135172830586139,nan
0.1577656489860799,nan
0.36472592449673474,nan
0.7030184919331779,nan
1.163792936909311,nan
1.705404057694246,nan
2.945233946565196,106.30000000000001
4.258122121311224,105.66
5.524122373735035,105.68
6.163089971759296,105.65
6.808111118364623,105.65
7.4580461918655345,105.69000000000001
8.096016057296328,105.68
8.72801661318309,105.68
9.370004535751304,105.69000000000001
10.017011630221859,105.67
10.647013008351216,105.69000000000001
11.922024869962318,105.69000000000001
12.580017329081866,105.68
13.21901062863632,105.69000000000001
13.853015736654603,105.67
14.492013007170536,105.68
15.14302674500709,105.70000000000002
15.783023442927533,105.68
16.419026341412575,105.68
17.048032965711908,105.69000000000001
17.68107431690733,105.71000000000001
18.33003996176768,105.73
18.964036411059748,105.74000000000001
19.594051035964974,105.75
20.22705430852451,105.76
20.876037746660643,105.79
21.666019500591243,105.80000000000001
22.161010198093408,105.83000000000001
23.4460084022846,105.83000000000001
24.72600107174632,105.80000000000001
26.010004325259157,105.80000000000001
27.300000824175815,105.81
28.579000314916545,105.80000000000001
29.865001423070453,105.77000000000001
31.132002184247643,105.77000000000001
32.42400192758445,105.82000000000001
33.059003705496025,105.80000000000001
33.68500898025708,105.81
34.32902465844318,105.81
34.967025881535875,105.82000000000001
35.60002542133924,105.85
36.22803346857237,105.86
36.86303224098636,105.87
37.50903589803396,105.89
38.150018505893286,105.88
38.78500914013041,105.9
39.41800397026719,105.93
40.08000144710576,105.95000000000002
40.72500015960711,105.94
41.37200146234166,105.96000000000001
42.82600263858396,105.94
43.96700792639863,105.94
45.2490078012767,105.94
46.53300795134567,105.91000000000001
47.811003900775816,105.95000000000002
49.0870010593436,105.93
50.355000198590005,105.97
51.64700061959068,105.99000000000001
52.92000054799697,106.01
54.21600023055924,106.03
55.48200044158466,106.09
56.77200044035792,106.09
57.42300282987645,106.11
58.05500270433203,106.12
58.693004097592414,106.14000000000001
59.3530058042556,106.17000000000002
59.9770035096786,106.23
60.607003827940545,110.73
61.241004000587715,114.51000000000002
61.88900662476333,114.97
62.53200909934047,114.93
63.16100732255621,114.99000000000001
63.79500471040032,114.99000000000001
64.42800343018554,114.97
65.07700129846181,115.0
65.71100098917988,115.05000000000001
67.14700066272506,115.07000000000001
68.27400062249173,115.1
69.549000244432,115.13
70.83200079766208,115.08000000000001
72.09900253124172,115.1
73.39200314066923,115.13
74.01900536348757,115.09
74.66500391749805,115.01
75.30300245674141,115.07000000000001
75.94900332459933,115.03
76.60100230414743,115.06
77.23400383898274,115.09
77.87600362756169,115.1
78.84400107807824,115.11000000000001
79.16400073265626,115.13
79.79500038222947,115.13
80.42200077715054,115.15
81.06100178260814,115.18
81.71500149911276,115.16000000000001
82.98000169317908,115.23
84.26800237338013,115.24000000000001
85.55900311480963,115.23
86.84900299370166,115.27000000000001
87.479001851873,115.25
88.1020015436653,115.26
88.73200029865212,115.19
89.35300210961019,115.15
90.00300076108574,115.18
90.95700128082501,115.19
91.27500167625307,115.22
91.91700183861525,115.23
93.19600107300741,115.21000000000001
93.83400079395528,115.20000000000002
94.47200068803456,115.24000000000001
95.12500076215505,115.22
95.75500081980053,115.20000000000002
96.38300137472375,115.24000000000001
97.025001690286,115.23
97.65600205312525,115.24000000000001
98.30400205485024,115.25
98.9460017635882,115.18
99.58500232966811,115.29
100.22500156647543,115.30000000000001
100.87700131348076,115.27000000000001
102.15100145862498,115.32
103.44200198178687,115.33000000000001
104.71300111256483,115.35000000000001
106.01500128283732,115.33000000000001
107.28900235345652,115.31
108.57100193882343,115.29
109.85000040509787,115.27000000000001
110.49000036202372,115.30000000000001
111.1250001799775,115.32
111.77000000894695,115.29
112.40700004448122,115.34
113.04200037596645,115.36000000000001
113.6760003738696,115.38000000000001
114.31600023181358,115.39000000000001
114.96100053061473,115.41000000000001
115.6050001254271,115.42000000000002
116.24400007742335,115.42000000000002
116.87600082993943,115.45000000000002
117.53200027652045,115.45000000000002
118.16500089705075,115.48
118.80900044609416,115.5
119.44800037254706,115.47
120.73200045141304,115.47
122.00200004098295,115.44
123.29100015005152,115.46000000000001
124.55400023283075,115.42000000000002
125.9700019210923,115.39000000000001
127.08000333648091,115.41000000000001
128.36300476772894,115.42000000000002
129.00300437586714,115.45000000000002
129.63800478640516,115.47
